channel_id,tier,wd_item,wd_class,label,country,reason,alt_of
UCrd5zW6kiV52XuvOvIeYrEQ,0,,,"Kelly Brogan, MD",,newsguard_validated,
UCrdlhCs98ziWD-M2cbpKCpA,0,,,Maui Now,US,newsguard_validated,
UCre-yQuQ1DpKOCzQ04MfFfA,0,,,Focus Junior,IT,newsguard_validated,
UCrg4C3ro-FW8MGH_ayIUk_g,0,,,KFYR+,US,newsguard_validated,
UCri49Rr8MX6A47ZhSBpF7tg,0,,,Mighty Michigan,,newsguard_validated,
UCrkhryqZABVzsGvfeAp0uIw,0,Q546003,magazine|mass media,The BMJ,United Kingdom,newsguard_validated,
UCrlIS7z20CnVaCrMvdkig_g,0,Q2699014,television station,Eyewitness News ABC7NY,US,newsguard_validated,
UCrm4nmlcVWF32mpTLY27DEA,0,,,Sentinel and Enterprise,US,newsguard_validated,
UCrmm_7RDZJeQzq2-wvmjueg,0,,,The Real News Network,US,newsguard_validated,
UCrnbebdvX_GGeessks-1i1w,0,,,The Oaklandside,US,newsguard_validated,
UCrpsdF7UreiF-2r5Jp0YpRg,0,Q660769,newspaper,Ouest-France,FR,newsguard_validated,
UCrrrRn_PpAdbCqCXg9i4sug,0,,,Gay.it,IT,newsguard_validated,
UCrvhNP_lWuPIP6QZzJmM-bw,0,Q211374,newspaper,New York Post,US,newsguard_validated,
UCrvr-bxJ_KXryixF-4ig4-A,0,,,Shareably,US,newsguard_validated,
UCs-rgBqrzHWioxgO06rdnNA,0,,,Le Quotidien du Médecin,FR,newsguard_validated,
UCs06XxJwt4laK3Ztfsis2tQ,0,,,The Patriots Gazette,US,newsguard_validated,
UCs0Ru_C9TgQD5VdBfzYiF0w,0,,,ntvNachrichten,,newsguard_validated,
UCs2sR8T1qNYYLHu1047QLoA,0,,,Lewiston Tribune,,newsguard_validated,
UCs4BGP2vgZmCqm1Rx7BM8Fg,0,,,Northampton Chron,,newsguard_validated,
UCs4TGanvFtdeg4E4Muggm9g,0,,,Fort Worth Star-Telegram,US,newsguard_validated,
UCs7JOfbJVlXrcoypLczuP6Q,0,,,Richmond Times-Dispatch,US,newsguard_validated,
UCs8cRivViWcNIx5arlnYXYg,0,,,News 4 Tucson KVOA-TV,US,newsguard_validated,
UCs9aSKaF-QmkEIIyN84A4yw,0,,,Boulder Daily Camera,US,newsguard_validated,
UCsAC-fy3xP9Qg-nznZ6TeHQ,0,,,Idaho Tribune,US,newsguard_validated,
UCsCE4IMMFuwPYbwDqaz7udQ,0,,,The Washington Times,US,newsguard_validated,
UCsCo__V-uX9-yB0nhTni4Tg,0,,,The Voice of Alabama Politics,US,newsguard_validated,
UCsD-Qms-AkXDrsU962OicLw,0,Q217305,magazine|mass media|news magazine|news media,The New Yorker,United States,newsguard_validated,
UCsDdQUPa4NvPvf2f00E5zfw,0,Q3233970,mass media|news media|news website|newspaper|online newspaper,The A.V. Club,US,newsguard_validated,
UCsEukrAd64fqA7FjwkmZ_Dw,0,Q311249,magazine|mass media,GQ,US,newsguard_validated,
UCsGq2cTkAz36GhmJtJFHs_w,0,,,Local 22 & Local 44,,newsguard_validated,
UCsHG_tDEfi5-acpnnyFoLxQ,0,,,KX News,,newsguard_validated,
UCsHWvReb1khpqK9d6FBE65Q,0,,,KGET News,US,newsguard_validated,
UCsIzhRSKbRtvBGsiLHfcGOA,0,,,CBS 12 News - WPEC,US,newsguard_validated,
UCsMiZpxCtO4TU45rDYHi7yA,0,,,West Virginia Public Broadcasting,US,newsguard_validated,
UCsN6aKaTWuIYKO84A3DCSJg,0,,,Physicians for Informed Consent,,newsguard_validated,
UCsQxtMGJ5qKg7Ov1DEIyqoQ,0,,,NWAhomepage com,US,newsguard_validated,
UCsWAs9-r7Qln-Y-ScOd-Jrw,0,,,Громадське радіо,UA,newsguard_validated,
UCsZsDjpf2Ppv_cT2K6_q2cw,0,,,Refinery29,US,newsguard_validated,
UCs_4h1wDrGiuniB79-0yA7A,0,,,eastwest talks ,,newsguard_validated,
UCs_ouz-Hdk1vQRofWi3JkDg,0,,,Techprincess - Fjona Cakalli,IT,newsguard_validated,
UCsa0TzSGU1TCnQ7SlhyIIuw,0,,,A2X,US,newsguard_validated,
UCsbLejUu_3R9fQNOOlsnqLQ,0,Q26807818,mass media|news media|news website|newspaper|online newspaper,Der Westen,Germany,newsguard_validated,
UCscSRKbJahhNRkD-lny00cA,0,,,Indianapolis Recorder,,newsguard_validated,
UCsdNsgtALHYCHXDM2eFhQFw,0,,,Telegraph Journal,,newsguard_validated,
UCsdgst7DRTt4DglLL_Bw7Mg,0,Q5149772,newspaper,Columbia Missourian,United States,newsguard_validated,
UCsefBCbI7P5Xr-edSOpbF4A,0,,,WBIR Channel 10,US,newsguard_validated,
UCsi1yVsmo2v2WrdfyJ34WQQ,0,Q7806534,newspaper,recordonline.com,United States,newsguard_validated,
UCsjInJwm1vIMCeegrZSk_TQ,0,,,5NEWS,US,newsguard_validated,
UCsjyazB0t70DnDyGyjPqxSw,0,Q7757816,newspaper,Portland Mercury,United States,newsguard_validated,
UCsmsM-Svis6cdfgre74wgeA,0,,,American Military News,,newsguard_validated,
UCsqta1FXbFAKnqUGPdDXTzw,0,,,Valigia Blu,,newsguard_validated,
UCsrPUA0ZSDCNZC6wyRlR7ZA,0,Q111191650,mass media|media company|news media|news website|newspaper|online newspaper,TF1 INFO,FR,newsguard_validated,
UCstu39MWmFTe76_BvyBIubQ,0,,,PerthNow,AU,newsguard_validated,
UCsuR9wKeLRV4nOKkqDXqREQ,0,Q55666244,newspaper,Quad-City Times,US,newsguard_validated,
UCsuk6oaKWiV5PnsKW4Pt5ew,0,,,The Ada News,,newsguard_validated,
UCswDowOOvJ-fkCgH9YAITjQ,0,,,Upworthy,,newsguard_validated,
UCt-nzwUFmwIR4gZ0FYMEgmQ,0,,,San Francisco Public Press,US,newsguard_validated,
UCt4O2fgybgf4TMSU3bsb8Rg,0,,,The Texas Tribune,US,newsguard_validated,
UCt5gjuXYioYkx31Iq4tHLGg,0,,,naturalwomanhood,US,newsguard_validated,
UCt6tgXcL1hC9gItUIgiDvMQ,0,,,Raw Story TV,US,newsguard_validated,
UCt7PYZV66BdJkoAUtgnRKFw,0,,,York Daily Record/Sunday News,US,newsguard_validated,
UCt8HBx7cWdo6dkuj1lsPf2g,0,,,KCAU-TV Sioux City,US,newsguard_validated,
UCt8lRYpzb-sSrKFb4DT2ECw,0,,,American Enterprise Institute,US,newsguard_validated,
UCt9Q9JTC-ieDLvQOveX5mNw,0,Q6111318,magazine|mass media,Rolling Stone Italia,IT,newsguard_validated,
UCtB4ylCuQW0ue8ACIsHmD1w,0,Q112966863,mass media|news media|news website|newspaper|online newspaper,Semafor,US,newsguard_validated,
UCtCL58_DaVdVRmev3yHK7pg,0,,,ProPublica,US,newsguard_validated,
UCtF3fPVk5-TqZyY451GZqSg,0,,,Everett Herald,US,newsguard_validated,
UCtFQDgA8J8_iiwc5-KoAQlg,0,Q2613165,mass media|media company|news agency|news media,ANI News,IN,newsguard_validated,
UCtHWi_Mwj_Bu7TT1SjaI5Gw,0,,,STV News,GB,newsguard_validated,
UCtHwCi9Em8nWcpyF4z3aTNw,0,,,IndieWire,US,newsguard_validated,
UCtKwo-xp_THLCOH-oY5JuJw,0,,,Philadelphia magazine,,newsguard_validated,
UCtNIlmNaygyUZGXmgTK6YGg,0,,,Devon Live,GB,newsguard_validated,
UCtNyuN_HFlNYO0-gqXwhLTg,0,,,Fréquence Médicale,FR,newsguard_validated,
UCtOEdrNIRMz8Hhu5uwAKVGg,0,,,Genova24,,newsguard_validated,
UCtOGMnFCV5qo9Dg5u65r1EA,0,,,The Herald-Sun,US,newsguard_validated,
UCtOV5M-T3GcsJAq8QKaf0lg,0,,,Bitcoin Magazine,US,newsguard_validated,
UCtOWg9tO96_zUdnXYoAcqCg,0,,,L'Echo Du Berry,,newsguard_validated,
UCtT3loFk1B2BC3R3R31TI3w,0,,,Independent Voter,US,newsguard_validated,
UCtTYX4LRnzlFEjwziNiOvQw,0,,,WSAV3,,newsguard_validated,
UCtW5mZnt48iE-KwZGmu1Paw,0,,,Anssingkz AnsAit 9,,newsguard_validated,
UCtYty94mQ6on0Q2oqD2erhg,0,,,Southern Living,US,newsguard_validated,
UCtbB21HOz6WUvHxXYmPVhhA,0,,,monroenews,US,newsguard_validated,
UCtgDEFk5UNOpRJ7UbUvCo9g,0,,,Abilene Reporter-News,,newsguard_validated,
UCtgVtiZ4ZhUc5UiqNJ4_shQ,0,,,Hometown Station 11 Production,US,newsguard_validated,
UCtgcFGMzAywVb2RUEE1NFsg,0,,,National Right to Life,,newsguard_validated,
UCthvmvq3r_FLYGpBvvEqn8Q,0,,,KOKH - FOX 25,US,newsguard_validated,
UCti4NmyQFM3x4e_ThXG8Qgg,0,,,HEIDELBERG24,,newsguard_validated,
UCtjc5x0RIiTsdYS4IFMjCGQ,0,Q511952,newspaper,Politis,FR,newsguard_validated,
UCtkBGr32o9IDcWWStibw26g,0,,,The Commonwealth Fund,US,newsguard_validated,
UCtkFQnZz-7ThQYp_7txPbLg,0,,,IrishCentral,IE,newsguard_validated,
UCtlz4xzK51lVxI0KI5K3cPQ,0,,,InfoDifesa,,newsguard_validated,
UCtnbJ-qkffXqayXfmX52jHw,0,,,Austin Daily Herald,,newsguard_validated,
UCtqFUxpLnV-RaraQVu1rMTw,0,,,KHON2 News,US,newsguard_validated,
UCtsbQFVuDxlLIALEG5iQo9w,0,,,Jewish Journal,,newsguard_validated,
UCtu-auoQOw5x6Ji0RcH_W5A,0,,,Money Talks News,US,newsguard_validated,
UCtuJ1hBbecPomWwlG-SBb9w,0,,,The Skanner News,US,newsguard_validated,
UCtxklEPQWP_dlV1QifedjiA,0,,,goop,US,newsguard_validated,
UCtyXpsma5Ragu6JFCOokvUw,0,,,NewarkAdvocate,,newsguard_validated,
UCu-eqaWy3MnlHXpyD_KnYww,0,,,Gedling Eye,GB,newsguard_validated,
UCu0Gn50PSjozOgwgPVTBB4A,0,Q7952401,television station,WLOS News 13,US,newsguard_validated,
UCu183q0D2MiF7PzcbZc0avw,0,,,MAZonline,DE,newsguard_validated,
UCu4k_qwcL_4uJZAF3cOwWwQ,0,,,Jon Hitchcock,,newsguard_validated,
UCu52_Q2d-IzvUpX3i9bIBrw,0,,,der Freitag Podcast,,newsguard_validated,
UCu7G08TrwPx_0WH4M7OxjIQ,0,,,12 News,US,newsguard_validated,
UCu8ebUHoKbhVY0tavNdhwvw,0,,,Anthony Brian Logan,US,newsguard_validated,
UCu9Wabe5IZqDFye4QOc0qAQ,0,,,Lancashire Post,GB,newsguard_validated,
UCuBdunk_2p5ExPhjaY-pY4g,0,,,KAPPKVEW,,newsguard_validated,
UCuBj_tnQHh0RHXiJxPkwBTA,0,,,POSITIVR,FR,newsguard_validated,
UCuBwdy3MIKylXpVeMlf1tGg,0,,,Papaboys,,newsguard_validated,
UCuCiyijih4qcmLCHW70O8oQ,0,,,The Hechinger Report,US,newsguard_validated,
UCuDpxakayVL_Ge8JWQUgHYg,0,,,Cape Cod Times,,newsguard_validated,
UCuENvZBO2yApXWP71mIuk9w,0,Q2957712,newspaper,Charente Libre,FR,newsguard_validated,
UCuEXVVbM1AcDqqT3miLVSIg,0,,,Salvo Di Grazia,IT,newsguard_validated,
UCuIoW6QbUK3ZE7Qk5ofKF1A,0,,,WXOW News 19,US,newsguard_validated,
UCuL3xV8AqD3sekKOhhyZqOA,0,,,Straight Arrow,US,newsguard_validated,
UCuLMp-9D5YVxzzYhcfxOcPg,0,,,Sidney Daily News,,newsguard_validated,
UCuOmunjmfCbUThLJ5v35jxA,0,,,VOCMNEWS,,newsguard_validated,
UCuPigkaCdwWNXFXcIwVLFHg,0,,,Freie Welt TV,DE,newsguard_validated,
UCuSkeS5oU-B2tRIBDYntmaw,0,,,Business Upside,US,newsguard_validated,
UCuU05PH9fOZuoiMXWZiUjAw,0,,,San Diego CityBeat,,newsguard_validated,
UCuVaCjjayPKrAQSdsorwsEA,0,,,Florida Today,US,newsguard_validated,
UCuVv0g_ffC8vfoPBe32XcWA,0,,,La Pressa - Quotidiano on-line,IT,newsguard_validated,
UCuWI6mFfnJZP9CRwodIP4IQ,0,,,Shaun King,US,newsguard_validated,
UCuXT13wiqK56NR7QSfDWpvg,0,,,FOX 35 Orlando,US,newsguard_validated,
UCuYqi3hOfz6-3Hdp6tEJjAg,0,,,AccuWeather,US,newsguard_validated,
UCuZaDBgxdLybpA_DnAgNeTg,0,,,Erie News Now,US,newsguard_validated,
UCu_26Rfu2fo_exXS6rLethw,0,,,Detroit News,US,newsguard_validated,
UCuaG063uanI-zwj27jUptqw,0,,,WGMDTV,US,newsguard_validated,
UCuaYPu-lXs7lsycK1mxYWcA,0,,,Just International,,newsguard_validated,
UCuayGfyniMALgXa0aFxErAQ,0,,,The Chaser,AU,newsguard_validated,
UCuckS2WX07R9YWY4rgsNNqw,0,,,Grafschafter Nachrichten,DE,newsguard_validated,
UCudI7NoIKS49nHSWGsm0l7g,0,,,netDoktor,DE,newsguard_validated,
UCueKD4jxzgHvCISK2pBt0cQ,0,,,UPROXX LIFE,US,newsguard_validated,
UCug1cL7vmUvYooOjXyHjsxQ,0,,,Diamond and Silk - The Viewers View,US,newsguard_validated,
UCuiwOLwhflDAUOd6sFoftoQ,0,,,The Florida Times-Union,US,newsguard_validated,
UCulDi5lPqT4Wa49gZhNgKdg,0,,,WDR BIG BAND,DE,newsguard_validated,
UCun4tg1BecN4PuxwZ6mL3NA,0,Q1699649,magazine|mass media,National Review,US,newsguard_validated,
UCunkVlKjHWCJ6OKfffus19Q,0,,,ABC News 4,US,newsguard_validated,
UCuo0ikC6qmXrXPvqWUNzY7w,0,,,Wow StudyFinds!,US,newsguard_validated,
UCuuK7GO7Xz5dIoPCEIn83yw,0,,,Agenpress Agenzia Giornalistica,,newsguard_validated,
UCuveMoRCsg7-W6ePw6lq7tA,0,,,13 ON YOUR SIDE,US,newsguard_validated,
UCuwDjegxQnpRULNm6gayJSQ,0,,,Keila,,newsguard_validated,
UCuwL6sA62RoaLAllJJDNqxw,0,,,Napa Valley Register,,newsguard_validated,
UCuy4wf9iGWeNkPlrwVBNlMQ,0,,,Modern Diplomacy,,newsguard_validated,
UCuyxQYIBS4Ogiw0F3McDXcQ,0,,,Astrologer Abhishek Soni,IN,newsguard_validated,
UCv-2IbAcJWkKw_vOuR4xP5Q,0,,,Grid,US,newsguard_validated,
UCv002AUCZaPNwiADqwchijg,0,Q15725297,magazine|mass media|news media|news website,The Intercept,US,newsguard_validated,
UCv1RrKT8zaa5J1ueqCmMfsw,0,Q5500085,mass media|television channel,Free Speech TV,US,newsguard_validated,
UCv2AtfcakfZytFUnGzV5_LA,0,,,Raffaele Palermo,IT,newsguard_validated,
UCv4MPH7jAhR1k6vlNOa33CA,0,,,Quotidiano La Provincia di Cremona,IT,newsguard_validated,
UCv4nrcfBUURLKKIFhPAvEbg,0,,,Cubita NOW,US,newsguard_validated,
UCv6qHPwghGsyOfzEYZXcfKg,0,,,Allo Docteurs,FR,newsguard_validated,
UCv8rB9VKIacbWmPqUZKL4Gg,0,,,Greenpeace Aotearoa ,NZ,newsguard_validated,
UCv9J6jATojWNhiMjC6q5ceA,0,,,WNKY,US,newsguard_validated,
UCvByPqIQZjFQfBwkHSHq8fw,0,,,Naples Daily News,US,newsguard_validated,
UCvCLdSgYdSTpWcOgEJgi-ng,0,,,Nature Portfolio,,newsguard_validated,
UCvFAWkoLWj_N7hG0dG1TgfA,0,,,Maritime Reporter TV,US,newsguard_validated,
UCvFrVbXfg8xtvvteX4wf-wQ,0,,,WZ Service Center,,newsguard_validated,
UCvGYKT0VYr_tiiWOcrwoVLg,0,,,The San Francisco Standard,US,newsguard_validated,
UCvHDpsWKADrDia0c99X37vg,0,Q13612085,mass media|television channel|television station,i24NEWS English,US,newsguard_validated,
UCvJJ_dzjViJCoLf5uKUTwoA,0,Q1023912,mass media|news media|news website|television channel|television station,CNBC,United States,newsguard_validated,
UCvJ_SkcYUnE4S0V8rxgNQPw,0,Q88851069,mass media|news media|news website,nordbayern.de,DE,newsguard_validated,
UCvJhqHn6TDqy_OzA6N2mFbA,0,,,WKRNTV,,newsguard_validated,
UCvKXcyBzAdNM0kaly3FbixQ,0,,,Märkischer Zeitungsverlag,,newsguard_validated,
UCvL92VdN1kAeX_769U407Nw,0,,,The Berkshire Eagle,US,newsguard_validated,
UCvM_k1scQ1YU50HiQc-4xyg,0,,,KRIS 6 News,,newsguard_validated,
UCvNb3VB4bnFHrdDDpBObPSg,0,,,MEDIAINAF TV,IT,newsguard_validated,
UCvQC51gljsc95RZ2-izj0Tw,0,,,Chicks on the Right ,US,newsguard_validated,
UCvQECJukTDE2i6aCoMnS-Vg,0,,,Big Think,US,newsguard_validated,
UCvRAX-ujvZ0eTMLGG2vki9w,0,Q97657682,mass media|news media|news website,INQUIRER.net,Philippines,newsguard_validated,
UCvS5Ujmwx8OTFk7rycoGHrg,0,,,Бабель,UA,newsguard_validated,
UCvSD6lYlbNdrZ9GFcZo6llg,0,,,DMRegister,US,newsguard_validated,
UCvU3ALK4osa_RV4znIToB2Q,0,,,Chicago Sun-Times,US,newsguard_validated,
UCvUVwae7nczQtWMCbJKJUrw,0,,,Meridiano News,,newsguard_validated,
UCvWP8PzAUCV0IOoppJZVLUg,0,,,Police1,,newsguard_validated,
UCvXSSoQm3NOwYlPYy8qdGnA,0,,,National Geographic Italia,IT,newsguard_validated,
UCvYvgJbWrn-PgRx1KGR128g,0,,,,,newsguard_validated,
UCvaiFVWv5laNlnXxP5D9TZQ,0,,,Assurance Maladie,FR,newsguard_validated,
UCvb02rPu9lnsFh5yMp1PxPQ,0,,,The Goldwater,US,newsguard_validated,
UCvbQReG4tLee6Hm0gynJnTg,0,,,WT:Community,GB,newsguard_validated,
UCvbsV1Ws60Q-8ulUe-uqgKg,0,,,Medium,,newsguard_validated,
UCvdMcg8Vgfwq4_UXrustukQ,0,,,Bocholter-Borkener Volksblatt,,newsguard_validated,
UCveNXE52LrCUmzelRMYS7NQ,0,,,SWI swissinfo.ch - English,CH,newsguard_validated,
UCvhGarqsfiH0PO_-U3d35bQ,0,,,ZT.20MINUT.UA | Новини Житомира,UA,newsguard_validated,
UCvhI63j18r0aAhfxQJ11EQg,0,,,WOSU Public Media,US,newsguard_validated,
UCviDxZnYRYdXghXzkFf1F_A,0,,,Huron Daily Tribune,US,newsguard_validated,
UCvk3LiqW6B9QiZltdynmjcw,0,,,BayNewz9,,newsguard_validated,
UCvoBbkcMCumzL6veThEpE-w,0,,,radio6videos,,newsguard_validated,
UCvoR6yaP-b9rBNWGCrIc_Fg,0,,,SevenDaysVT,US,newsguard_validated,
UCvoiXGD8UhXXKzbI-tYo_Ig,0,,,We Are Iowa Local 5 News,US,newsguard_validated,
UCvqNsF2hssP7g9uCrNoKd9w,0,,,Viterbo Informazione,IT,newsguard_validated,
UCvr48GGl4JF3F37Ym5zlcbw,0,,,ZackZack,AT,newsguard_validated,
UCvrw6S9IaeYCMdtXpz6BzRg,0,,,Scranton Times-Tribune,US,newsguard_validated,
UCvsdGqMLZvxz7JQ-VJOLFvA,0,,,Indian News Expert 3.0,IN,newsguard_validated,
UCvvMUIEwMB61BJJgSnzwbRA,0,,,lehighvalleylive.com,,newsguard_validated,
UCvwE_EBBDWM552Vd9v8m9Gg,0,,,MDR Mitteldeutscher Rundfunk,DE,newsguard_validated,
UCvwFhI0mrIWDiZUabRapS5Q,0,,,Investopedia,US,newsguard_validated,
UCw-kH-Od73XDAt7qtH9uBYA,0,,,World Economic Forum,CH,newsguard_validated,
UCw3SYO_euO0TSPC_m_0Pzgw,0,,,Los Angeles Times,US,newsguard_validated,
UCw3h5mV5dw24MkWgb3eLAKQ,0,,,Autismo Vaccini,,newsguard_validated,
UCw6LzVxICKPuUeDrF8JDn0Q,0,Q3832187,mass media|radio station,LifeGate,IT,newsguard_validated,
UCw6VpDj_m2_DSOeeafMh5ug,0,,,News Channel 6,US,newsguard_validated,
UCw6f6HfzRVRREwz-6Z88b4w,0,,,Crain's Chicago Business,,newsguard_validated,
UCw77677G3EAODp61b0izs7w,0,,,6abc Philadelphia,US,newsguard_validated,
UCwAS7bowP5S5P44eP_f7W0Q,0,,,GÉOPOLITIQUE PROFONDE,FR,newsguard_validated,
UCwAkITtZZXSIVi9u2D4rGOA,0,,,ABRUZZOLIVE,IT,newsguard_validated,
UCwBPEmctQaja3lwoh5yoxNw,0,,,Waldeckische Landeszeitung,DE,newsguard_validated,
UCwBzJeDtpWVeFeMcNRQ6ifg,0,,,Organic Prepper,,newsguard_validated,
UCwC7VpIHS2uJzJ0q5I11oQA,0,,,The Healthy American Peggy Hall,US,newsguard_validated,
UCwCF3sqrkN6ZcEp3SV5HIRg,0,,,Asian Sunday & Style Online ,GB,newsguard_validated,
UCwFWUblpbNkifSc9urBrf8g,0,,,Christian News,US,newsguard_validated,
UCwG8tm-dZVur_4S1DnGMaeA,0,,,ABC24 Memphis,US,newsguard_validated,
UCwJfDTNqtM5n-dQBfuuHzYw,0,Q384671,magazine|mass media,Men's Health,US,newsguard_validated,
UCwJncBmXoz4njCjrfvI9bng,0,,,WYMT Television,US,newsguard_validated,
UCwLLr_Fo9dpdJ9UHq4A7PjA,0,,,Révolution Permanente,FR,newsguard_validated,
UCwLd6EtRRpsCFCEVyH149sw,0,,,Ultim'ora News,,newsguard_validated,
UCwNqHDsnBCKT-olwJwIFyfg,0,,,FOX Sports,,newsguard_validated,
UCwPzlQU2MqEQJWgqM_0VFKQ,0,Q6337510,television station,KSBW Action News 8,US,newsguard_validated,
UCwQKTzuzDIazT37whnR0lqQ,0,,,World Socialist Web Site,,newsguard_validated,
UCwRXcSqohrbR19RfEqp0LOg,0,,,LA FAMILLE CHRÉTIENNE MONDE TV,FR,newsguard_validated,
UCwRudqD0bS_hrA0DfU4BwOw,0,,,Institute for the Study of War,,newsguard_validated,
UCwUsADInNLmtxNHd4Pw8ibw,0,Q260110,magazine|mass media,Health Affairs,US,newsguard_validated,
UCwW9LEBMl3dD-Bns8n-JUJQ,0,,,Network Live,IT,newsguard_validated,
UCwZ3PbL2JZF4sek5K3ZXSyQ,0,,,osthessen-news.de,DE,newsguard_validated,
UCwbQkZf9gjqDvbK4_H6qAOw,0,,,Pew Research Center,US,newsguard_validated,
UCwbrOORtz2cBQ2UMvYz0r0w,0,,,Journal Star,US,newsguard_validated,
UCwbrSKPyqtgolrRKcrfjRFQ,0,,,NaturalHealth365,US,newsguard_validated,
UCwcexUl51DNgTsSuLGXzqXw,0,,,Jefferson City News Tribune,,newsguard_validated,
UCwei8N39mKXAna1Y0YT1SVQ,0,Q7996870,newspaper,Whittier Daily News,United States,newsguard_validated,
UCwey-PekJ3C42TscHjusolQ,0,Q962388,newspaper,Winston-Salem Journal,US,newsguard_validated,
UCwg7WeUcP9hDMNoyBLHrFzQ,0,,,WJACTV,,newsguard_validated,
UCwiYoydxF2LJhTBQYeXoLAQ,0,,,Redaktion HL-live.de,DE,newsguard_validated,
UCwjB_XNpInwOChWULoMku1A,0,,,Rheinische Post,DE,newsguard_validated,
UCwlvSJdcMc7iGdR-aducSog,0,,,Geopolitical Economy Report,US,newsguard_validated,
UCwqusr8YDwM-3mEYTDeJHzw,0,Q28180276,mass media|television channel|television station,Republic World,IN,newsguard_validated,
UCwsdSKP5sTkzu4A-hFN6o9g,0,,,TECH TIMES Official ,US,newsguard_validated,
UCwsoO3uFkgb5RTmMsxmOvDw,0,,,Bozeman Daily Chronicle,US,newsguard_validated,
UCwuZjWoiT30kDTz0G41Y8gQ,0,,,WMUR-TV,US,newsguard_validated,
UCwuwgjsV6BW7OH529pSsI0A,0,,,WGEM - Tri States News Leader,US,newsguard_validated,
UCwv-mxgWzsRj7_UnEI23Ppw,0,,,BREIZH-INFO,FR,newsguard_validated,
UCwwPjd3gIHPLE2dvkVHfcVA,0,,,wissenschaftdetv,DE,newsguard_validated,
UCwxXeI17qVD0Ng4N-H7Do1w,0,,,Westfälische Nachrichten,DE,newsguard_validated,
UCx0ik6bylKpDo64bVGBtPrg,0,,,"WTVG 13 Action News | Toledo, OH",US,newsguard_validated,
UCx1AcBo4zanOLCOZ6mvTKGg,0,,,Tages-Anzeiger,CH,newsguard_validated,
UCx3-5iD874lp-H00iye3siw,0,,,WCCB Charlotte,US,newsguard_validated,
UCx3OuVURpwh-UYamOrw-b4A,0,,,Milwaukee Journal Sentinel,US,newsguard_validated,
UCx9iz27Y0NyEWCw31W9bf1Q,0,,,Lake County Record-Bee,,newsguard_validated,
UCxAB39SRMVabVZEOKTo6iVA,0,,,the mindbodygreen podcast,US,newsguard_validated,
UCxAUNvwHsaOy4AYLpQswwVA,0,,,VISION TIMES NEWS,IN,newsguard_validated,
UCxBe-z-bD1CFCcKQeAj7qrw,0,,,El Vocero de Puerto Rico,,newsguard_validated,
UCxCfoSInadl-4i3F70zDt1A,0,Q2731065,television station,NBC New York,US,newsguard_validated,
UCxEyrzSbfOZVSgL2FLAKsww,0,,,Cook Children's Health Care System,US,newsguard_validated,
UCxKiVICfbqCyTpoKQvhlhmQ,0,,,DETV,NL,newsguard_validated,
UCxKvTeHtgXmzsmPezUKY9ZQ,0,,,MantecaBulletin,,newsguard_validated,
UCxNUGPwBSjDJzKHsfo21NXw,0,,,EcoWatch,,newsguard_validated,
UCxQdpLijLxJTXUgmM03xT0g,0,Q128874,magazine|mass media,eigentümlich frei,DE,newsguard_validated,
UCxTjHguUhuGfHOsnYosYVyQ,0,,,The First News,PL,newsguard_validated,
UCxU1a-2vec6ljU43I0F2Jwg,0,,,Stuttgarter Zeitung & Stuttgarter Nachrichten,DE,newsguard_validated,
UCxUWIEL-USsiPak0Qy6_vVg,0,,,Deutsch lernen mit der DW,DE,newsguard_validated,
UCxUafnchh1yoJj2NCTFtvtQ,0,,,Aiken Standard,,newsguard_validated,
UCxXTyFekH99JnS3qaXIQW7A,0,Q6340321,television station,KVUE,US,newsguard_validated,
UCxc4L2LKEeViVyNA5taSBIA,0,,,L'insoumission,FR,newsguard_validated,
UCxh7gzwGHFwPn0S6GU1HEFA,0,,,Charisma Media,US,newsguard_validated,
UCxiu4PTYZidttmifTu_oyKA,0,,,KTEN News,US,newsguard_validated,
UCxjC_VVez3w8Uyh7LWPnkXA,0,Q6338271,television station,FOX 13 News Utah,US,newsguard_validated,
UCxjPChE6bPX6HWY4J_ioHgg,0,,,The Times Weekly,US,newsguard_validated,
UCxjuFM6VcOj-Vt-yEJBNKOQ,0,,,KIFI Local News 8,US,newsguard_validated,
UCxkA4fthXmRwprKVZhFT3MA,0,,,La Noticia,US,newsguard_validated,
UCxmH8LqzfuoRV9fxj591QBg,0,,,Gazette Live Nîmes,,newsguard_validated,
UCxmKhriUP1A07rw3BqoJRnA,0,,,Awareness Act,,newsguard_validated,
UCxmmyyWrLMpbQidP1d7943w,0,Q463665,media company,American Cancer Society,US,newsguard_validated,
UCxqQGK59-ezyTK6JG00HhSQ,0,,,WCTV Eyewitness News,US,newsguard_validated,
UCxqR9g_1XlnfrqwHK9viwCw,0,Q125875,mass media|television channel|television station,RaiNews,IT,newsguard_validated,
UCxudqdICaO6YyLVTlM7_84Q,0,Q7737247,magazine|mass media,The Good Men Project,,newsguard_validated,
UCxyiSz4m161Z6frOsFxJpgw,0,,,Cleveland Clinic,US,newsguard_validated,
UCxzKkE0diCwEMBsMcZYqRaQ,0,,,Lercio - Lo sporco che fa notizia,,newsguard_validated,
UCxzm8xGvAEOz2FtWuWjPS_w,0,,,scinexx - Das Wissensmagazin,,newsguard_validated,
UCy1iIf8Nd9E0Fs9L7A6Y3Jg,0,,,Calgary Sun,,newsguard_validated,
